country,region,population,article_title,revision_id,article_quality
Lebanon,WESTERN ASIA,54000.0,Cesar Maalouf,1204724753,Stub
Lebanon,WESTERN ASIA,54000.0,Fadi Makki,1208651297,Start
Lebanon,WESTERN ASIA,54000.0,Chibli Mallat,1238777882,C
Lebanon,WESTERN ASIA,54000.0,Chadi Massaad,1208546106,Start
Lebanon,WESTERN ASIA,54000.0,Bassam Mawlawi,1225744507,Stub
Lebanon,WESTERN ASIA,54000.0,Kayssar Moawad,972676618,Stub
Lebanon,WESTERN ASIA,54000.0,Mounir El Hajj,1249040636,Start
Lebanon,WESTERN ASIA,54000.0,Muhammad Jamil Bayham,1230360128,C
Lebanon,WESTERN ASIA,54000.0,Naoum Labaki,1189592060,Stub
Lebanon,WESTERN ASIA,54000.0,Chafic Nassif,1249040415,Stub
Lebanon,WESTERN ASIA,54000.0,Mohamad Osseiran,1248448958,Stub
Lebanon,WESTERN ASIA,54000.0,Vahan Papazian,1162302149,Start
Lebanon,WESTERN ASIA,54000.0,Philippe El Khazen,1159952192,Start
Lebanon,WESTERN ASIA,54000.0,Pierre Bou Assi,1248727867,C
Lebanon,WESTERN ASIA,54000.0,Renewal Bloc,1194299690,Stub
Lebanon,WESTERN ASIA,54000.0,Edmond Rizk,1249040425,Start
Lebanon,WESTERN ASIA,54000.0,Fady Saad,1212762124,Stub
Lebanon,WESTERN ASIA,54000.0,Osama Saad,1184368317,Start
Lebanon,WESTERN ASIA,54000.0,Waddah Sadek,1206306677,Start
Lebanon,WESTERN ASIA,54000.0,Alice Shabtini,1059832647,Stub
Lebanon,WESTERN ASIA,54000.0,Abu Youssef Sharqieh,1151531086,Stub
Lebanon,WESTERN ASIA,54000.0,Joseph Skaff,1241392541,Start
Lebanon,WESTERN ASIA,54000.0,Myriam Skaff,1234087608,Start
Lebanon,WESTERN ASIA,54000.0,Maurice Sleem,1242646324,Start
Lebanon,WESTERN ASIA,54000.0,Mounira Solh,1216097644,C
Lebanon,WESTERN ASIA,54000.0,Fares Souaid,1246818700,Start
Lebanon,WESTERN ASIA,54000.0,Strong Lebanon,1250819432,Start
Lebanon,WESTERN ASIA,54000.0,Imad Wakim,1212761423,Stub
Lebanon,WESTERN ASIA,54000.0,Amal Abou Zeid,1174117279,Start
Lebanon,WESTERN ASIA,54000.0,Camille Ziade,1158582098,Stub
Oman,WESTERN ASIA,50000.0,Salim bin Nasir bin Said Al Aufi,1241251699,Start
Oman,WESTERN ASIA,50000.0,Saud bin Hamoud bin Ahmed Al Habsi,1241249063,Start
Oman,WESTERN ASIA,50000.0,Saeed bin Hamoud bin Saeed al Maawali,1241250370,Start
Oman,WESTERN ASIA,50000.0,Salem bin Mohammed Al Mahrouqi,1248129143,Start
Oman,WESTERN ASIA,50000.0,Mohammed bin Said bin Khalfan Al Mamari,1241252689,Start
Oman,WESTERN ASIA,50000.0,Said bin Mohammed bin Ahmed Al Saqri,1241250445,Start
Oman,WESTERN ASIA,50000.0,Qais Mohammed Al Yousef,1249877304,Stub
Oman,WESTERN ASIA,50000.0,Khalfan bin Saeed bin Mubarak al-Shueili,1241250091,Start
Oman,WESTERN ASIA,50000.0,Yusuf bin Alawi bin Abdullah,1245440780,C
Oman,WESTERN ASIA,50000.0,Asa'ad bin Tariq,1229583882,Start
Oman,WESTERN ASIA,50000.0,Mahad Said Baawain,1241251598,Start
Oman,WESTERN ASIA,50000.0,Khalid bin Hilal Al Busaidi,1241131635,Stub
Oman,WESTERN ASIA,50000.0,Malek Bin Sulaiman Al Ma'amari,1249356132,Stub
Oman,WESTERN ASIA,50000.0,Khalid Al Mawali,1248475848,Stub
Oman,WESTERN ASIA,50000.0,Moosa AbdulRahman Hassan,1216573194,C
Oman,WESTERN ASIA,50000.0,Abdullah Al Saidi,1241135391,Start
Oman,WESTERN ASIA,50000.0,Hilal Al Sarmi,1250016264,Stub
Oman,WESTERN ASIA,50000.0,Shihab bin Tariq,1249749949,C
Oman,WESTERN ASIA,50000.0,Sultan bin Salem al-Habsi,1241135173,Stub
Oman,WESTERN ASIA,50000.0,Taimur bin Asa'ad,1242707228,Stub
Oman,WESTERN ASIA,50000.0,Fahr bin Taimur,1250254789,Start
Palestinian Territory,WESTERN ASIA,55000.0,Abdelrahman al-Dajani,1244326603,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Ziad Abu Ein,1249943445,C
Palestinian Territory,WESTERN ASIA,55000.0,Abu Omar Hassan,1249128280,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Ibrahim Abu-Lughod,1183991193,C
Palestinian Territory,WESTERN ASIA,55000.0,Abdul-Ghani Al-Karmi,1242435573,C
Palestinian Territory,WESTERN ASIA,55000.0,Hossam Arafat (politician),1242025758,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Salah al-Bardawil,1237818280,Start
Palestinian Territory,WESTERN ASIA,55000.0,Mohammad Barghouti,1237838783,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Omar Barghouti,1251159097,C
Palestinian Territory,WESTERN ASIA,55000.0,Fouad Bseiso,1150980915,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Aref al-Dajani,1242025925,Start
Palestinian Territory,WESTERN ASIA,55000.0,Ahmad Agha Duzdar,1243507818,Start
Palestinian Territory,WESTERN ASIA,55000.0,Samir Abu Eisheh,1187367785,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Faidi al-Alami,1242026097,C
Palestinian Territory,WESTERN ASIA,55000.0,Sulayman Al-Taji Faruqi,1247826532,GA
Palestinian Territory,WESTERN ASIA,55000.0,Zaki al-Ghul,1175802577,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Fadi al-Hadami,1250904504,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Amin Abd al-Hadi,1242026041,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Ghazi Hamad,1248646565,GA
Palestinian Territory,WESTERN ASIA,55000.0,Osama Hamdan,1251004664,C
Palestinian Territory,WESTERN ASIA,55000.0,Hajj Essa Hamed,1163844068,Start
Palestinian Territory,WESTERN ASIA,55000.0,Yahya Hammuda,1245328118,Start
Palestinian Territory,WESTERN ASIA,55000.0,Muhammad Nimr al-Hawari,1233181500,C
Palestinian Territory,WESTERN ASIA,55000.0,Ahmed Hilmi Pasha,1249983397,C
Palestinian Territory,WESTERN ASIA,55000.0,Musa al-Husayni,1239246704,GA
Palestinian Territory,WESTERN ASIA,55000.0,Salim al-Husayni,1242025951,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Amin al-Husseini,1240504249,B
Palestinian Territory,WESTERN ASIA,55000.0,Jamil Mezher,1242788590,Start
Palestinian Territory,WESTERN ASIA,55000.0,Ramiz Jaraisy,1242026198,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Hussam ad-Din Jarallah,1242025822,Start
Palestinian Territory,WESTERN ASIA,55000.0,Majdi Khaldi,1176162219,C
Palestinian Territory,WESTERN ASIA,55000.0,Khaled Aref,1242025839,Start
Palestinian Territory,WESTERN ASIA,55000.0,Ahmed Khalidi,1184254007,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Ruhi Khalidi,1250320337,C
Palestinian Territory,WESTERN ASIA,55000.0,Majdi al-Saleh,1245493417,Start
Palestinian Territory,WESTERN ASIA,55000.0,Osama Mazini,1237977575,Start
Palestinian Territory,WESTERN ASIA,55000.0,Isra al-Modallal,1211862876,Start
Palestinian Territory,WESTERN ASIA,55000.0,Walid Muaqqat,1242026384,GA
Palestinian Territory,WESTERN ASIA,55000.0,Musa Faidi al-Alami,1243507861,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Raghib al-Nashashibi,1249734328,Start
Palestinian Territory,WESTERN ASIA,55000.0,Ibrahim Nassar,1242026183,Start
Palestinian Territory,WESTERN ASIA,55000.0,Nizar Awadallah,1247165748,Start
Palestinian Territory,WESTERN ASIA,55000.0,Abdel Hafiz Nofal,1197647604,C
Palestinian Territory,WESTERN ASIA,55000.0,Osama Al Saadawi,1242025783,Start
Palestinian Territory,WESTERN ASIA,55000.0,Abd al-Sattar Qasim,1189278545,Start
Palestinian Territory,WESTERN ASIA,55000.0,Wajeeh Qassim,1242025811,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Jibril Rajoub,1242906842,GA
Palestinian Territory,WESTERN ASIA,55000.0,Abdullah Rimawi,1248662982,GA
Palestinian Territory,WESTERN ASIA,55000.0,Kassim Rimawi,1245154719,Start
Palestinian Territory,WESTERN ASIA,55000.0,Nabil Abu Rudeineh,1233713068,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Raed Salah,1242629866,C
Palestinian Territory,WESTERN ASIA,55000.0,Azzam Shawwa,1179943461,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Mohammad Shtayyeh,1244378815,C
Palestinian Territory,WESTERN ASIA,55000.0,Ahmad Shukeiri,1244906850,C
Palestinian Territory,WESTERN ASIA,55000.0,As'ad Shukeiri,1233217410,Start
Palestinian Territory,WESTERN ASIA,55000.0,Hikmat Zaid,1249317579,C
Palestinian Territory,WESTERN ASIA,55000.0,Abbas Zaki,1250385725,Start
Palestinian Territory,WESTERN ASIA,55000.0,Salim al-Za'nun,1232320404,Start
Palestinian Territory,WESTERN ASIA,55000.0,Adel Zawati,1233403898,Start
Palestinian Territory,WESTERN ASIA,55000.0,Ziad Al-Zaza,1149337843,Stub
Palestinian Territory,WESTERN ASIA,55000.0,Tawfiq Ziad,1237270006,C
Qatar,WESTERN ASIA,27000.0,Ahmed bin Muhammed Al Thani,1215410563,C
Qatar,WESTERN ASIA,27000.0,Abdul Rahman bin Hamad Al Attiyah,1245069557,Start
Qatar,WESTERN ASIA,27000.0,Abdul Aziz Bin Khalid Al-Ghanim,1209227067,Stub
Qatar,WESTERN ASIA,27000.0,Hamad bin Jabor Al Thani,1242784405,Start
Saudi Arabia,WESTERN ASIA,369000.0,Abdullah bin Faisal Al Saud (1831–1889),1245670134,GA
Saudi Arabia,WESTERN ASIA,369000.0,Abdullatif bin Abdulaziz Al-Sheikh,1247311135,Stub
Saudi Arabia,WESTERN ASIA,369000.0,Dahham ibn Dawwas,1249476465,Start
Saudi Arabia,WESTERN ASIA,369000.0,Faisal bin Turki Al Saud (1785–1865),1245654920,GA
Saudi Arabia,WESTERN ASIA,369000.0,Khalid bin Saud Al Saud (1811–1865),1247313877,C
Syria,WESTERN ASIA,232000.0,Adil Arslan,1221969287,C
Syria,WESTERN ASIA,232000.0,Mohammed Akkad,1212170538,Stub
Syria,WESTERN ASIA,232000.0,Sultan al-Atrash,1249371663,C
Syria,WESTERN ASIA,232000.0,Ayyash Al-Haj,1237147110,GA
Syria,WESTERN ASIA,232000.0,Ghias Barakat,1194543288,C
Syria,WESTERN ASIA,232000.0,Subhi Bey Barakat,1249443896,Start
Syria,WESTERN ASIA,232000.0,Abdul Qader Barmada,1207792124,Stub
Syria,WESTERN ASIA,232000.0,Tawfiq Bay,1219730900,Start
Syria,WESTERN ASIA,232000.0,Ibrahim Biro,1143751897,Start
Syria,WESTERN ASIA,232000.0,Yusuf Franko Coussa,1217309774,Stub
Syria,WESTERN ASIA,232000.0,Amir al-Dandal,1119046699,Start
Syria,WESTERN ASIA,232000.0,Abd al-Razzaq al-Dandashi,1063356756,Start
Syria,WESTERN ASIA,232000.0,Ahmad Diyab,1221200569,Stub
Syria,WESTERN ASIA,232000.0,Hadad-yith'i,1226253908,C
Syria,WESTERN ASIA,232000.0,Hisham Marwah,1190361034,Stub
Syria,WESTERN ASIA,232000.0,Edmond Al-Homsi,1160959602,Stub
Syria,WESTERN ASIA,232000.0,Louay Hussein,1218353001,Start
Syria,WESTERN ASIA,232000.0,Ihsan Al Jabri,1234945394,Stub
Syria,WESTERN ASIA,232000.0,Jihad Makdissi,1152065786,C
Syria,WESTERN ASIA,232000.0,Mohammad Jumah,1031226079,Stub
Syria,WESTERN ASIA,232000.0,Sami al-Jundi,1198776886,C
Syria,WESTERN ASIA,232000.0,Kamal al-Qassab,1178981048,Stub
Syria,WESTERN ASIA,232000.0,Kamil Pasha al-Qudsi,1179052230,Stub
Syria,WESTERN ASIA,232000.0,Abdul-Aziz al-Khair,1250373499,C
Syria,WESTERN ASIA,232000.0,Fayez al-Khoury,1225987131,Stub
Syria,WESTERN ASIA,232000.0,Mar'i Pasha al-Mallah,1210271884,Start
Syria,WESTERN ASIA,232000.0,Antun Maqdisi,1012298345,Start
Syria,WESTERN ASIA,232000.0,Mahmoud Ahmad Marei,1230265066,Stub
Syria,WESTERN ASIA,232000.0,Muhammad Talab Hilal,1177246555,C
Syria,WESTERN ASIA,232000.0,Mustafa al-Mousa,1232328719,Stub
Syria,WESTERN ASIA,232000.0,Mustafa al-Siba'i,1222139654,Start
Syria,WESTERN ASIA,232000.0,Shukri al-Quwatli,1249646378,FA
Syria,WESTERN ASIA,232000.0,Nasim al-Safarjalani,1170899887,Start
Syria,WESTERN ASIA,232000.0,Salem al-Meslet,1233316986,Stub
Syria,WESTERN ASIA,232000.0,Muhammad al-Sufi,1240829022,C
Syria,WESTERN ASIA,232000.0,Mohammad Farouk Tayfour,1227582547,Stub
Turkey,WESTERN ASIA,856000.0,Avni Akyol,1237450327,Start
Turkey,WESTERN ASIA,856000.0,Ali Cenani,1182769386,Start
Turkey,WESTERN ASIA,856000.0,Cihan Alptekin,1230258434,Stub
Turkey,WESTERN ASIA,856000.0,Kadri Altay,1151924336,Stub
Turkey,WESTERN ASIA,856000.0,Fahrettin Altun,1238177958,Start
Turkey,WESTERN ASIA,856000.0,Oğuzhan Asiltürk,1220948663,Start
Turkey,WESTERN ASIA,856000.0,Can Atalay,1238041206,C
Turkey,WESTERN ASIA,856000.0,Aziz Feyzi Pirinççizâde,1240060888,C
Turkey,WESTERN ASIA,856000.0,Abdurrahman Başkan,1244340264,Start
Turkey,WESTERN ASIA,856000.0,Hasan Basri Güzeloğlu,1250846017,Stub
Turkey,WESTERN ASIA,856000.0,Fahri Batıca,1186977472,Start
Turkey,WESTERN ASIA,856000.0,Tuna Bekleviç,1243748348,C
Turkey,WESTERN ASIA,856000.0,Cemil Bilsel,1133276392,Start
Turkey,WESTERN ASIA,856000.0,Ahmet Çakır,1182493796,Stub
Turkey,WESTERN ASIA,856000.0,Remzi Çayır,1214244776,Start
Turkey,WESTERN ASIA,856000.0,Davut Gül,1173826642,Stub
Turkey,WESTERN ASIA,856000.0,Tuncay Dinç,1134880777,Start
Turkey,WESTERN ASIA,856000.0,Edip Rüştü Akyürek,1179931463,Start
Turkey,WESTERN ASIA,856000.0,Eyüp Sabri Hayırlıoğlu,1187249708,Stub
Turkey,WESTERN ASIA,856000.0,Ali Fidan,1152791145,Start
Turkey,WESTERN ASIA,856000.0,Taha Genç,1137121904,Start
Turkey,WESTERN ASIA,856000.0,Hasan Reşit Tankut,1177411296,C
Turkey,WESTERN ASIA,856000.0,Hayati Vasfi Taşyürek,1231639260,Stub
Turkey,WESTERN ASIA,856000.0,Atıf Kamçıl,1247775262,C
Turkey,WESTERN ASIA,856000.0,İmran Kılıç,1239393595,Stub
Turkey,WESTERN ASIA,856000.0,Ertuğrul Mat,1094920450,Start
Turkey,WESTERN ASIA,856000.0,Mehmet Fatih Kacır,1231760594,C
Turkey,WESTERN ASIA,856000.0,Mehmet Kamaç,1225795702,Start
Turkey,WESTERN ASIA,856000.0,Hafız Mehmet,1250622304,C
Turkey,WESTERN ASIA,856000.0,Abdurrahman Melek,1168959559,Start
Turkey,WESTERN ASIA,856000.0,Kemal Memişoğlu,1241567207,Start
Turkey,WESTERN ASIA,856000.0,Mustafa Arif Deymer,1188785915,Start
Turkey,WESTERN ASIA,856000.0,Memduh Oğuz,1195440301,Start
Turkey,WESTERN ASIA,856000.0,Yaşar Okuyan,1196341560,Stub
Turkey,WESTERN ASIA,856000.0,Saruhan Oluç,1225795488,Start
Turkey,WESTERN ASIA,856000.0,Fuat Necati Öncel,1242630061,Start
Turkey,WESTERN ASIA,856000.0,Cahit Ortaç,1245187366,Stub
Turkey,WESTERN ASIA,856000.0,Osman Nuri Önügören,1224764843,Start
Turkey,WESTERN ASIA,856000.0,Faik Ali Ozansoy,1216283155,C
Turkey,WESTERN ASIA,856000.0,Vahdettin Özkan,1188253409,Start
Turkey,WESTERN ASIA,856000.0,Osman Pamukoğlu,1250439502,Stub
Turkey,WESTERN ASIA,856000.0,Musa Piroğlu,1177440142,Start
Turkey,WESTERN ASIA,856000.0,Reşit Ronabar,1244392309,Stub
Turkey,WESTERN ASIA,856000.0,Kader Sevinc,1121471206,Stub
Turkey,WESTERN ASIA,856000.0,Hüseyin Sungur,1174624081,Stub
Turkey,WESTERN ASIA,856000.0,Kemal Tekden,1065754568,Stub
Turkey,WESTERN ASIA,856000.0,Mustafa Timisi,1186546821,Start
Turkey,WESTERN ASIA,856000.0,Turgut Okyay,1177331982,Start
Turkey,WESTERN ASIA,856000.0,Ziya Uğur,1204765244,Stub
Turkey,WESTERN ASIA,856000.0,Suut Kemal Yetkin,1226600345,Start
Turkey,WESTERN ASIA,856000.0,Serdar Hüseyin Yıldırım,1238772936,Stub
Turkey,WESTERN ASIA,856000.0,Ahmet Reyiz Yılmaz,1060518774,Start
Turkey,WESTERN ASIA,856000.0,Baha Cemal Zağra,1174623790,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Abdullah Omran Taryam,1198632236,Start
United Arab Emirates,WESTERN ASIA,95000.0,Ahmed bin Mohammed Al Maktoum,1233798238,Start
United Arab Emirates,WESTERN ASIA,95000.0,Mohamed bin Hadi Al Hussaini,1244074611,C
United Arab Emirates,WESTERN ASIA,95000.0,Hassan al Diqqi,1197455262,C
United Arab Emirates,WESTERN ASIA,95000.0,Ahmed bin Rashid Al Maktoum,1233797941,Start
United Arab Emirates,WESTERN ASIA,95000.0,Ahmed bin Saeed Al Maktoum,1248018288,C
United Arab Emirates,WESTERN ASIA,95000.0,Mohammed bin Khalifa Al Maktoum,1174785297,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Saeed bin Maktoum bin Hasher Al Maktoum,1235793193,GA
United Arab Emirates,WESTERN ASIA,95000.0,Hawaa Al Mansoori,1234875531,GA
United Arab Emirates,WESTERN ASIA,95000.0,Mohammed bin Saud Al Qasimi,1222566472,Start
United Arab Emirates,WESTERN ASIA,95000.0,Hamed bin Zayed Al Nahyan,1244999389,C
United Arab Emirates,WESTERN ASIA,95000.0,Khaled bin Mohamed Al Nahyan,1249535350,C
United Arab Emirates,WESTERN ASIA,95000.0,Mohammed bin Khalifa bin Zayed Al Nahyan,1177986904,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Mohamed bin Zayed Al Nahyan,1250912775,B
United Arab Emirates,WESTERN ASIA,95000.0,Saeed bin Zayed Al Nahyan,1177986909,Start
United Arab Emirates,WESTERN ASIA,95000.0,Saqr bin Zayed Al Nahyan,1199874821,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Shakhbut bin Sultan Al Nahyan,1244331023,Start
United Arab Emirates,WESTERN ASIA,95000.0,Mohammed Hussein Al Shaali,1224261260,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Abdulaziz Nasser Al Shamsi,1249127813,Start
United Arab Emirates,WESTERN ASIA,95000.0,Ahmad Al Tayer,1177332322,Stub
United Arab Emirates,WESTERN ASIA,95000.0,Vice President of the United Arab Emirates,1248662237,Start
Yemen,WESTERN ASIA,344000.0,Abdullah Noman,1248329006,Start
Yemen,WESTERN ASIA,344000.0,Hashid Abdullah al-Ahmar,1247681421,Stub
Yemen,WESTERN ASIA,344000.0,Himyar Abdullah al-Ahmar,1247681426,Stub
Yemen,WESTERN ASIA,344000.0,Sam Yahya Al-Ahmar,1247681434,Stub
Yemen,WESTERN ASIA,344000.0,Ameen Ali al-Akimi,1139612517,Stub
Yemen,WESTERN ASIA,344000.0,Talal Aklan,1242218278,Stub
Yemen,WESTERN ASIA,344000.0,Abdullatif Al-Sayed,1231304528,Start
Yemen,WESTERN ASIA,344000.0,Muhammad Musa al-Amri,1144463258,C
Yemen,WESTERN ASIA,344000.0,Mohamed al-Atifi,1250951500,Start
Yemen,WESTERN ASIA,344000.0,Yasser Al-Awadi,1129096674,Stub
Yemen,WESTERN ASIA,344000.0,Sagheer Hamoud Aziz,1247681445,C
Yemen,WESTERN ASIA,344000.0,Sultan al-Barakani,1246507826,Stub
Yemen,WESTERN ASIA,344000.0,Faraj Salmin Al-Bahsani,1216872257,Stub
Yemen,WESTERN ASIA,344000.0,Ali Al Bukhaiti,1249864801,Stub
Yemen,WESTERN ASIA,344000.0,Bruce Conde,1243942923,Start
Yemen,WESTERN ASIA,344000.0,Abdul Wahab Al-Dailami,1189134411,Start
Yemen,WESTERN ASIA,344000.0,Ali Ahmad Nasser al-Dhahab,1106368440,Stub
Yemen,WESTERN ASIA,344000.0,Badreddin al-Houthi,1248072502,Stub
Yemen,WESTERN ASIA,344000.0,Ibrahim Bin Ali Al Wazeer,1144463479,Start
Yemen,WESTERN ASIA,344000.0,Mohammed Lutf al-Iryani,1219000221,Stub
Yemen,WESTERN ASIA,344000.0,Abd Al-Rahman Ali Al-Jifri,1144463695,Start
Yemen,WESTERN ASIA,344000.0,Hussein Khairan,1242390966,Start
Yemen,WESTERN ASIA,344000.0,Mohammed Ali Al-Maqdashi,1228062555,Stub
Yemen,WESTERN ASIA,344000.0,Hooria Mashhour,1241264144,C
Yemen,WESTERN ASIA,344000.0,Muhammad bin Yahya bin Muhammad,1231305316,Stub
Yemen,WESTERN ASIA,344000.0,Abdul Qader Qahtan,1224446773,Start
Yemen,WESTERN ASIA,344000.0,Abdulwahab al-Rawhani,1237331344,Start
Yemen,WESTERN ASIA,344000.0,Mohammed al-Sabry,1232803611,Stub
Yemen,WESTERN ASIA,344000.0,Yahya Mohamed Abdullah Saleh,1223542345,Stub
Yemen,WESTERN ASIA,344000.0,Ali Taysir,1179127922,Stub
Yemen,WESTERN ASIA,344000.0,Yahya Muhammad Hamid ed-Din,1249145023,C
Yemen,WESTERN ASIA,344000.0,Aidarus al-Zoubaidi,1243417460,Start
Kazakhstan,CENTRAL ASIA,199000.0,Dauren Abaev,1250603494,Start
Kazakhstan,CENTRAL ASIA,199000.0,Baurzhan Abdishev,1234098485,Start
Kazakhstan,CENTRAL ASIA,199000.0,Jambyl Ahmetbekov,1243509908,C
Kazakhstan,CENTRAL ASIA,199000.0,Nurlan Aldabergenov,1243509816,Start
Kazakhstan,CENTRAL ASIA,199000.0,Musabek Alimbekov,1243509941,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Yerzhan Ashikbayev,1211911394,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Aron Atabek,1199940532,GA
Kazakhstan,CENTRAL ASIA,199000.0,Kenes Aukhadiev,1232294802,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Azamathan Ämirtai,1226327203,Start
Kazakhstan,CENTRAL ASIA,199000.0,Azhar Giniyat,1243509814,Start
Kazakhstan,CENTRAL ASIA,199000.0,Marat Beketaev,1243510011,Start
Kazakhstan,CENTRAL ASIA,199000.0,Bektas Beknazarov,1243509942,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Jiguli Dairabaev,1212847346,C
Kazakhstan,CENTRAL ASIA,199000.0,Torokul Dzhanuzakov,1242155530,C
Kazakhstan,CENTRAL ASIA,199000.0,Mels Eleusizov,1230885276,Start
Kazakhstan,CENTRAL ASIA,199000.0,Oralbeg Abdu Kerimovic,1067021356,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Galymjan Koishibaev,1231810366,Start
Kazakhstan,CENTRAL ASIA,199000.0,Altai Kölgınov,1248539098,GA
Kazakhstan,CENTRAL ASIA,199000.0,Vladimir Kozlov (politician),1223024525,GA
Kazakhstan,CENTRAL ASIA,199000.0,Askar Mussinov,1230029811,Start
Kazakhstan,CENTRAL ASIA,199000.0,Rashid Nugmanov,1237602556,Start
Kazakhstan,CENTRAL ASIA,199000.0,Nygmet Nurmakov,1221993646,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Birjan Nurymbetov,1243509853,Start
Kazakhstan,CENTRAL ASIA,199000.0,Azat Peruaşev,1232395184,Start
Kazakhstan,CENTRAL ASIA,199000.0,Qaraqat Äbden,1243509662,C
Kazakhstan,CENTRAL ASIA,199000.0,Aidos Sadyqov,1248529408,C
Kazakhstan,CENTRAL ASIA,199000.0,Bekbol Sagyn,1165541969,Start
Kazakhstan,CENTRAL ASIA,199000.0,Marat Sarsembaev,1221862976,C
Kazakhstan,CENTRAL ASIA,199000.0,Jambulat Sarsenov,1250259527,C
Kazakhstan,CENTRAL ASIA,199000.0,Amangeldy Shabdarbayev,1243509989,Start
Kazakhstan,CENTRAL ASIA,199000.0,Adil Shayakhmetov,1243509994,Start
Kazakhstan,CENTRAL ASIA,199000.0,Zhanat Suleimenov,1148774732,Stub
Kazakhstan,CENTRAL ASIA,199000.0,Serik Sultangali,1243509672,Start
Kazakhstan,CENTRAL ASIA,199000.0,Abai Tasbolatov,1243509983,Start
Kazakhstan,CENTRAL ASIA,199000.0,Kuanyshbek Yessekeev,1245284558,Start
Kazakhstan,CENTRAL ASIA,199000.0,Zhagda Babalykov,1210320561,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Arstanbek Abdyldayev,1220308001,C
Kyrgyzstan,CENTRAL ASIA,68000.0,Akbaraly Aitikeev,1015639087,Stub
Kyrgyzstan,CENTRAL ASIA,68000.0,Bermet Akayeva,1158549938,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Maxim Bakiyev,1223543314,C
Kyrgyzstan,CENTRAL ASIA,68000.0,Janish Bakiyev,1231600218,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Uran Botobekov,1233612438,C
Kyrgyzstan,CENTRAL ASIA,68000.0,Bayaman Erkinbayev,1249803041,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Kanybek Isakov,1180502535,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Kadyrbek Atambaev,1248418462,GA
Kyrgyzstan,CENTRAL ASIA,68000.0,Raimbek Matraimov,1200629815,C
Kyrgyzstan,CENTRAL ASIA,68000.0,Nurlan Motuev,1161320437,Stub
Kyrgyzstan,CENTRAL ASIA,68000.0,Jengishbek Nazaraliev,1175936809,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Kanat Sadykov,1183177586,Stub
Kyrgyzstan,CENTRAL ASIA,68000.0,Medet Sadyrkulov,1078135902,Stub
Kyrgyzstan,CENTRAL ASIA,68000.0,Dastan Sarygulov,1238331800,Start
Kyrgyzstan,CENTRAL ASIA,68000.0,Zhusupbek Sharipov,1185969301,Stub
Kyrgyzstan,CENTRAL ASIA,68000.0,Sadyk Sher-Niyaz,1246169984,C
Kyrgyzstan,CENTRAL ASIA,68000.0,Maryam Tugambayeva,1081667127,Stub
Tajikistan,CENTRAL ASIA,102000.0,Olimzhon Boboyev,1161594734,Stub
Tajikistan,CENTRAL ASIA,102000.0,Mahmadali Hayit,1177322940,Start
Tajikistan,CENTRAL ASIA,102000.0,Muhiddin Kabiri,1228369923,C
Tajikistan,CENTRAL ASIA,102000.0,Umarali Kuvvatov,1220293678,GA
Tajikistan,CENTRAL ASIA,102000.0,Bobo Makhamov,1250343350,Start
Tajikistan,CENTRAL ASIA,102000.0,Maksud Ibragimov,1250091255,Start
Tajikistan,CENTRAL ASIA,102000.0,Nusratullo Maksum,1248230055,Stub
Tajikistan,CENTRAL ASIA,102000.0,Abduhalim Nazarzoda,1244341302,Start
Tajikistan,CENTRAL ASIA,102000.0,Alim Sherzamonov,1220345957,Start
Tajikistan,CENTRAL ASIA,102000.0,Shirinsho Shotemur,1242146416,C
Tajikistan,CENTRAL ASIA,102000.0,Bozor Sobir,1205364044,B
